,id,text,URL,createdTimestamp,quoteCount,replyCount,retweetCount,favoriteCount,isInReplyTouser_id,userLocation,userFollowersCount,userFriendsCount,lang,isRelated,source,sourceDate,NP,isInReplyTo,user_id
474,5dae756811bb5a25b06907cd,"RT @WallStreetEasy: WELLS FARGO NOMBRA NUEVO CEO PARA ENMENDAR CRISIS
El pasado 27 de septiembre, @WellsFargo $WFC anunció que a partir del…",,2019-10-01 10:49:22,0,0,0,0,,,3,76,es,Y,WF,2019-10-01,,0.0,4277072543.0
475,5dae756911bb5a25b06907ce,"Cramer: The new Wells Fargo CEO had turned down the job init.. 
@bitcoinincoins - @InvestCrypForex - CNBC - Twitter… https://t.co/a1Zj0NetKv",https://t.co/a1Zj0NetKv,2019-10-01 10:37:33,0,0,0,0,,World $www.news.1jl4.com$,1004,833,en,Y,WF,2019-10-01,,0.0,9.24014696285524e+17
476,5dae756911bb5a25b06907cf,How Wells Fargo’s New CEO Can Help Its Advisors https://t.co/32Ggfkv1kY via @BarronsOnline,https://t.co/32Ggfkv1kY,2019-10-01 10:36:37,0,0,0,0,,"Dallas, TX",190,516,en,Y,WF,2019-10-01,P,0.0,9.83586667184341e+17
477,5dae756911bb5a25b06907d0,Wells Fargo Names BNY Mellon's Charles Scharf CEO to Lead Turnaround https://t.co/FdIYDK7bQX https://t.co/lySQ6VlJXy,https://t.co/FdIYDK7bQX,2019-10-01 09:30:11,0,0,0,0,,United States,3250,3101,en,Y,WF,2019-10-01,,0.0,2983286448.0
478,5dae756911bb5a25b06907d1,Charles Scharf has a long road ahead to fix the bank's regulatory woes. https://t.co/1SbdrtxI6n,https://t.co/1SbdrtxI6n,2019-10-01 07:03:40,0,0,0,0,,"Denver, Colorado",101571,1065,en,Y,WF,2019-10-01,,0.0,23274387.0
479,5dae756911bb5a25b06907d2,"Incoming Wells Fargo &amp; Co. CEO Charles Scharf has a long road ahead to fix the bank's regulatory woes, stemming fro… https://t.co/Gnl9FAqKyJ",https://t.co/Gnl9FAqKyJ,2019-10-01 06:00:56,0,0,0,0,,"Chicago, IL",2521,229,en,Y,WF,2019-10-01,,0.0,803179230.0
480,5dae756911bb5a25b06907d3,Wells Fargo taps BNY Mellon’s Charles Scharf as CEO https://t.co/6gkj8Jlwrn #businessnews #energy,https://t.co/6gkj8Jlwrn,2019-10-01 05:40:58,0,0,0,0,,,22141,15514,en,Y,WF,2019-10-01,,0.0,561742581.0
481,5dae756911bb5a25b06907d4,Wells Fargo addressed a key concern among Bay Area readers Friday: What does having a New York-based CEO mean for t… https://t.co/68Ep74wZas,https://t.co/68Ep74wZas,2019-10-01 05:01:27,0,0,0,1,,"Minneapolis and St. Paul, MN",37502,1373,en,Y,WF,2019-10-01,N,0.0,19075308.0
482,5dae756911bb5a25b06907d5,Wells Fargo's New York CEO fuels questions about its West Coast base: https://t.co/y8Lfh0FFMi,https://t.co/y8Lfh0FFMi,2019-10-01 04:04:09,0,0,0,0,,New York City,5748,461,en,Y,WF,2019-10-01,,0.0,97063671.0
483,5dae756911bb5a25b06907d6,Wells Fargo's New York CEO fuels questions about its West Coast base https://t.co/qyvElFoZAH,https://t.co/qyvElFoZAH,2019-10-01 04:04:02,0,0,0,0,,Canada,2672,2291,en,Y,WF,2019-10-01,,0.0,54169562.0
484,5dae756911bb5a25b06907d7,RT @svbizjournal: Wells Fargo new CEO Charlie Scharf has a lot of work ahead as he fixes what's wrong with the bank. We look at five key ta…,,2019-10-01 03:43:07,0,0,0,0,,Oxford UK & Mountain View CA,5779,3548,en,Y,WF,2019-10-01,,0.0,10502292.0
485,5dae756911bb5a25b06907d8,Wells Fargo new CEO Charlie Scharf has a lot of work ahead as he fixes what's wrong with the bank. We look at five… https://t.co/THkSc2jClP,https://t.co/THkSc2jClP,2019-10-01 03:30:51,0,0,1,0,,Silicon Valley,24282,1718,en,Y,WF,2019-10-01,,0.0,17625154.0
486,5dae756911bb5a25b06907d9,Wells Fargo addressed a key concern among Bay Area readers Friday: What does having a New York-based CEO mean for t… https://t.co/1hBtU4S74a,https://t.co/1hBtU4S74a,2019-10-01 03:01:27,0,0,0,0,,"New York, USA",2869,457,en,Y,WF,2019-10-01,N,0.0,803176838.0
487,5dae756911bb5a25b06907da,"RT @MarkCCrowley: When new Wells Fargo #CEO led BNY Mellon, he restricted staff from working remotely.
In his new role, he will remain livi…",,2019-10-01 02:25:26,0,0,0,0,,,1309,2639,en,Y,WF,2019-10-01,N,0.0,8.652324823077192e+17
488,5dae756911bb5a25b06907db,"RT @MarkCCrowley: When new Wells Fargo #CEO led BNY Mellon, he restricted staff from working remotely.
In his new role, he will remain livi…",,2019-10-01 02:14:52,0,0,0,0,,"Marietta, GA",3875,4901,en,Y,WF,2019-10-01,N,0.0,18101337.0
489,5dae756911bb5a25b06907dc,"RT @MarkCCrowley: When new Wells Fargo #CEO led BNY Mellon, he restricted staff from working remotely.
In his new role, he will remain livi…",,2019-10-01 02:03:24,0,0,0,0,,,791,860,en,Y,WF,2019-10-01,N,0.0,16715269.0
490,5dae756911bb5a25b06907dd,"When new Wells Fargo #CEO led BNY Mellon, he restricted staff from working remotely.
In his new role, he will remai… https://t.co/9RxUPmGgxi",https://t.co/9RxUPmGgxi,2019-10-01 02:00:32,1,19,6,34,,"La Jolla, CA",136431,98548,en,Y,WF,2019-10-01,N,0.0,257581957.0
491,5dae756a11bb5a25b06907de,"RT @WallStreetEasy: WELLS FARGO NOMBRA NUEVO CEO PARA ENMENDAR CRISIS
El pasado 27 de septiembre, @WellsFargo $WFC anunció que a partir del…",,2019-10-01 01:30:56,0,0,0,0,,,1889,707,es,Y,WF,2019-10-01,,0.0,3229111961.0
492,5dae756a11bb5a25b06907df,"RT @SenWarren: Six days after we called on the @USOCC &amp; @CFPB to fire Tim Sloan, he stepped down as @WellsFargo’s CEO. I told Comptroller O…",,2019-10-01 00:49:31,0,0,0,0,,"Florida, USA",1538,2405,en,N,WF,2019-10-01,,0.0,87407427.0
493,5dae756a11bb5a25b06907e0,"RT @SenWarren: Tim Sloan said the bank changed, but we weren’t fooled. @WellsFargo kept right on scamming its customers on mortgages, car l…",,2019-10-01 00:49:28,0,0,0,0,,"Florida, USA",1538,2405,en,N,WF,2019-10-01,,0.0,87407427.0
494,5dae756a11bb5a25b06907e1,"RT @SenWarren: When @WellsFargo replaced John Stumpf with Tim Sloan, another senior Wells Fargo executive during the fake accounts scandal,…",,2019-10-01 00:49:22,0,0,0,0,,"Florida, USA",1538,2405,en,N,WF,2019-10-01,,0.0,87407427.0
495,5dae756a11bb5a25b06907e2,"What are the chances $WFC moves it's HQ to Iowa?
Wells Fargo's New York CEO fuels questions about its West Coast ba… https://t.co/Q32uuVO22e",https://t.co/Q32uuVO22e,2019-10-01 00:34:34,0,0,0,0,,"Westwood, New Jersey",877,765,en,Y,WF,2019-10-01,,0.0,416784443.0
496,5dae756a11bb5a25b06907e3,Wells Fargo $WFC settled +8.3% to $50.44. We have a clear break outside of m/t declining trend. New CEO offers hope… https://t.co/ehvKpPNQ5v,https://t.co/ehvKpPNQ5v,2019-10-01 00:22:43,0,0,0,5,,"London, UK",5968,4,en,Y,WF,2019-10-01,P,0.0,2193224916.0
497,5dae756a11bb5a25b06907e4,RT @CFASocietyDC: Scandal-plagued Wells Fargo names BNY Mellon's Charles Scharf as CEO https://t.co/XqBW6O5QA3,https://t.co/XqBW6O5QA3,2019-10-01 00:08:28,0,0,0,0,,"Los Angeles, CA",42,185,en,Y,WF,2019-10-01,,0.0,1.015770794368983e+18
498,5dae756a11bb5a25b06907e5,Wells Fargo's New York CEO Fuels Questions Over West Coast Base https://t.co/wvKUTLLlIs,https://t.co/wvKUTLLlIs,2019-10-01 00:00:46,0,0,0,0,,"Washington, D.C.",2085,1833,en,Y,WF,2019-10-01,,0.0,335224933.0
499,5dae758311bb5a25b06907e6,"RT @Birdsperch: And another #CEO bites the dust. 2019 - FY of the misbehaving (WeWork), misunderstood (Bus R’table CEO statement), overpaid…",,2019-10-02 21:52:38,0,0,0,0,,Australia,492,2000,en,N,WF,2019-10-02,,0.0,8.850994714109297e+17
500,5dae758311bb5a25b06907e7,@chrisgraslie @SixFlagsWY I know Wells Fargo made a point to say Six Flags doesn't have a CEO right now in their gu… https://t.co/bDZzfJnWL3,https://t.co/bDZzfJnWL3,2019-10-02 21:25:45,0,1,0,3,,Corner of no and where ,416,366,en,N,WF,2019-10-02,,1.0,44114618.0
501,5dae758311bb5a25b06907e8,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 21:02:23,0,0,0,0,,"Des Moines, IA",144,3643,en,N,WF,2019-10-02,,0.0,399380284.0
502,5dae758311bb5a25b06907e9,RT @DoddFrankUpdate: Wells Fargo’s new CEO wants to put reg issues in past - https://t.co/DvyZPYxc31 - Wells Fargo’s search for a new CEO e…,https://t.co/DvyZPYxc31,2019-10-02 21:02:11,0,0,0,0,,"Cleveland, OH",787,731,en,Y,WF,2019-10-02,,0.0,1056632582.0
503,5dae758311bb5a25b06907ea,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 20:46:27,0,0,0,0,,,408,1078,en,N,WF,2019-10-02,,0.0,1.175965090459222e+18
504,5dae758311bb5a25b06907eb,"$WFC:

Can Wells Fargo’s New Outsider CEO Right the Ship?:

https://t.co/eOsLbESt9Q",https://t.co/eOsLbESt9Q,2019-10-02 19:16:05,0,0,0,0,,United States,2640,9,en,Y,WF,2019-10-02,,0.0,2341445778.0
505,5dae758311bb5a25b06907ec,"RT @nerdstgamers: In case you missed it live, check out the video below of CEO @jfaz talking about our goals in opening Localhost Wells Far…",,2019-10-02 18:55:46,0,0,0,0,,"Detroit, MI",488,139,en,N,WF,2019-10-02,,0.0,8.94609351180202e+17
506,5dae758311bb5a25b06907ed,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 18:33:46,0,0,0,0,,,601,508,en,N,WF,2019-10-02,,0.0,67208300.0
507,5dae758311bb5a25b06907ee,Wells Fargo’s New CEO Charlie Scharf Spent 25 Years Learning From Jamie Dimon—Now He’s Taking Him On https://t.co/TeM8sLCzdC,https://t.co/TeM8sLCzdC,2019-10-02 17:39:03,0,0,0,0,,Maryland,447,1174,en,Y,WF,2019-10-02,,0.0,136857257.0
508,5dae758311bb5a25b06907ef,"RT @nerdstgamers: In case you missed it live, check out the video below of CEO @jfaz talking about our goals in opening Localhost Wells Far…",,2019-10-02 17:35:47,0,0,0,0,,"MD, USA",815,434,en,N,WF,2019-10-02,,0.0,8.521912465924628e+17
509,5dae758311bb5a25b06907f0,Wells Fargo names BNY Mellon’s Scharf as CEO to lead turnaround https://t.co/5nDA2bbnsg https://t.co/ucQOWbizJP,https://t.co/5nDA2bbnsg,2019-10-02 17:32:07,0,0,0,0,,"Helsinki, Finland",3901,5017,en,Y,WF,2019-10-02,,0.0,55706325.0
510,5dae758311bb5a25b06907f1,"In case you missed it live, check out the video below of CEO @jfaz talking about our goals in opening Localhost Wel… https://t.co/LvBcI9qKDF",https://t.co/LvBcI9qKDF,2019-10-02 17:18:52,0,0,4,19,,"Philadelphia, PA",15398,966,en,N,WF,2019-10-02,,0.0,2444508157.0
511,5dae758411bb5a25b06907f2,"Hopefully @WellsFargo's ""motivation to take Wells Fargo into the future"" will mean their business leaders mindset s… https://t.co/CUxC2sYAzh",https://t.co/CUxC2sYAzh,2019-10-02 17:17:37,0,0,0,1,,"Charlotte, NC",104,768,en,N,WF,2019-10-02,,0.0,6.99399220604883e+17
512,5dae758411bb5a25b06907f3,"RT @FortuneMagazine: Wells Fargo’s new CEO Charlie Scharf spent 25 years learning from Jamie Dimon—now he’s taking him on 
 https://t.co/vO…",,2019-10-02 15:58:52,0,0,0,0,,"Hillcrest, South Africa",1166,4998,en,Y,WF,2019-10-02,,0.0,769910150.0
513,5dae758411bb5a25b06907f4,#NavyCapital : Wells Fargo’s new CEO Charlie Scharf spent 25 years learning from Jamie Dimon—now he’s taking him on… https://t.co/xl0ZPxULjG,https://t.co/xl0ZPxULjG,2019-10-02 15:50:50,0,0,0,0,,,661,48,en,Y,WF,2019-10-02,,0.0,3183637130.0
514,5dae758411bb5a25b06907f5,"RT @FortuneMagazine: Wells Fargo’s new CEO Charlie Scharf spent 25 years learning from Jamie Dimon—now he’s taking him on 
 https://t.co/vO…",,2019-10-02 15:47:45,0,0,0,0,,"Monterrey, Nuevo León",128,2545,en,Y,WF,2019-10-02,,0.0,152808624.0
515,5dae758411bb5a25b06907f6,"RT @FortuneMagazine: Wells Fargo’s new CEO Charlie Scharf spent 25 years learning from Jamie Dimon—now he’s taking him on 
 https://t.co/vO…",,2019-10-02 15:45:45,0,0,0,0,,대한민국 수원시,108,177,en,Y,WF,2019-10-02,,0.0,9.118508045705544e+17
516,5dae758411bb5a25b06907f7,"Wells Fargo’s new CEO Charlie Scharf spent 25 years learning from Jamie Dimon—now he’s taking him on 
 https://t.co/vOtKd4XbVA",https://t.co/vOtKd4XbVA,2019-10-02 15:45:08,0,1,3,9,,New York,2269521,507,en,Y,WF,2019-10-02,,0.0,25053299.0
517,5dae758411bb5a25b06907f8,Wells Fargo’s New CEO Charlie Scharf Spent 25 Years Learning From Jamie Dimon—Now He’s Taking Him On… https://t.co/1UPJXjyB02,https://t.co/1UPJXjyB02,2019-10-02 14:44:06,0,0,0,0,,"Vancouver, British Columbia",1349,1571,en,Y,WF,2019-10-02,,0.0,1.1388996512837345e+18
518,5dae758411bb5a25b06907f9,Wells Fargo’s New York CEO Fuels Questions Over West Coast Base  https://t.co/QkBBQRedzP,https://t.co/QkBBQRedzP,2019-10-02 13:48:00,0,0,0,0,,"Bend, OR",18863,4578,en,Y,WF,2019-10-02,,0.0,1467621.0
519,5dae758411bb5a25b06907fa,"Live now talking about business/development news including tech jobs, growth in Plaza Midwood, Ballantyne and more.… https://t.co/6e26pfWqZa",https://t.co/6e26pfWqZa,2019-10-02 13:26:02,0,0,0,0,,"Charlotte, NC",18077,826,en,N,WF,2019-10-02,,0.0,20999337.0
520,5dae758411bb5a25b06907fb,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 13:17:02,0,0,0,0,,"Columbus, OH",448,354,en,N,WF,2019-10-02,,0.0,2190678339.0
521,5dae758411bb5a25b06907fc,Wells Fargo's New CEO Charles Scharf Learned From Jamie Dimon—Now He's Taking Him On  https://t.co/AKLlkkHeds,https://t.co/AKLlkkHeds,2019-10-02 12:56:52,0,0,0,0,,New York,1330,959,en,Y,WF,2019-10-02,,0.0,2224170056.0
522,5dae758411bb5a25b06907fd,RT @CharlotteTalks: A look at what’s happening with two of our city’s key drivers: business and development. Things are booming. What’s nex…,,2019-10-02 12:36:25,0,0,0,0,,"Charlotte, NC",1728,4015,en,N,WF,2019-10-02,,0.0,3053074144.0
523,5dae758411bb5a25b06907fe,"More headlines on https://t.co/q6B1qd7MJc: Nominations open for seats on @CUNA, @NCUFoundation boards; Terminations… https://t.co/hLgBDMXjzk",https://t.co/q6B1qd7MJc,2019-10-02 12:36:24,0,0,0,0,,,749,233,en,N,WF,2019-10-02,,0.0,154156819.0
524,5dae758411bb5a25b06907ff,RT @latimes: Wells Fargo’s CEO will work remotely from New York. Is a headquarters move next? https://t.co/QAREXGIPFv,https://t.co/QAREXGIPFv,2019-10-02 11:45:39,0,0,0,0,,Southwest Arizona,311,177,en,Y,WF,2019-10-02,,0.0,39116693.0
525,5dae758411bb5a25b0690800,RT @CharlotteTalks: A look at what’s happening with two of our city’s key drivers: business and development. Things are booming. What’s nex…,,2019-10-02 11:44:00,0,0,0,0,,"Charlotte, NC",2182,669,en,N,WF,2019-10-02,,0.0,34617846.0
526,5dae758511bb5a25b0690801,A look at what’s happening with two of our city’s key drivers: business and development. Things are booming. What’s… https://t.co/jW5aSY93i9,https://t.co/jW5aSY93i9,2019-10-02 11:00:30,1,0,2,3,,"Charlotte, NC",18077,826,en,N,WF,2019-10-02,,0.0,20999337.0
527,5dae758511bb5a25b0690802,@BluegrassCap What does Visa's former CEO see on the financial services industry horizon to make him want to lead W… https://t.co/EVuM1cHCwA,https://t.co/EVuM1cHCwA,2019-10-02 11:00:00,0,0,0,0,,"Florida, USA",111,1055,en,Y,WF,2019-10-02,,1.0,3107286429.0
528,5dae758511bb5a25b0690803,Wells Fargo’s New CEO Charlie Scharf Spent 25 Years Learning From Jamie Dimon—Now He’s Taking Him On… https://t.co/q8f5VnyS7X,https://t.co/q8f5VnyS7X,2019-10-02 10:58:08,0,0,0,0,,"London, England",843,61,en,Y,WF,2019-10-02,,0.0,301129964.0
529,5dae758511bb5a25b0690804,Wells Fargo’s New CEO Charlie Scharf Spent 25 Years Learning From Jamie Dimon—Now He’s Taking Him On… https://t.co/Sw4BkLp6Vr,https://t.co/Sw4BkLp6Vr,2019-10-02 10:38:07,0,0,0,0,,,556,631,en,Y,WF,2019-10-02,,0.0,2265961952.0
530,5dae758511bb5a25b0690805,Wells Fargo’s New CEO Charlie Scharf Spent 25 Years Learning From Jamie Dimon—Now He’s Taking Him On… https://t.co/zgU3V73fZI,https://t.co/zgU3V73fZI,2019-10-02 10:33:38,0,0,0,1,,"Diksmuide, België",31008,25247,en,Y,WF,2019-10-02,,0.0,283604227.0
531,5dae758511bb5a25b0690806,"RT @Birdsperch: And another #CEO bites the dust. 2019 - FY of the misbehaving (WeWork), misunderstood (Bus R’table CEO statement), overpaid…",,2019-10-02 06:49:10,0,0,0,0,,Global,448,484,en,N,WF,2019-10-02,,0.0,8.60772923778388e+17
532,5dae758511bb5a25b0690807,"And another #CEO bites the dust. 2019 - FY of the misbehaving (WeWork), misunderstood (Bus R’table CEO statement),… https://t.co/t2nYNLJfiF",https://t.co/t2nYNLJfiF,2019-10-02 06:46:47,0,0,2,3,,"Melbourne, Australia",349,589,en,N,WF,2019-10-02,,0.0,7.005872359685939e+17
533,5dae758511bb5a25b0690808,RT @latimes: Wells Fargo’s CEO will work remotely from New York. Is a headquarters move next? https://t.co/QAREXGIPFv,https://t.co/QAREXGIPFv,2019-10-02 05:14:51,0,0,0,0,,"Екатеринбург, Россия",575,984,en,Y,WF,2019-10-02,,0.0,4688143476.0
534,5dae758511bb5a25b0690809,Wells Fargo’s CEO will work remotely from New York. Is a headquarters move next? https://t.co/gM0uaOx2KL,https://t.co/gM0uaOx2KL,2019-10-02 04:32:47,0,0,0,0,,,133,37,en,Y,WF,2019-10-02,,0.0,66162566.0
535,5dae758511bb5a25b069080a,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 03:52:07,0,0,0,0,,"Washington, DC/Virginia",1564,4970,en,N,WF,2019-10-02,,0.0,8.436358153476178e+17
536,5dae758511bb5a25b069080b,Senator Elizabeth Warren questions Wells Fargo CEO John Stumpf at Bankin... https://t.co/DsbGX86kyA via @YouTube,https://t.co/DsbGX86kyA,2019-10-02 02:46:14,0,0,0,0,,"durham, NC",12411,12232,en,N,WF,2019-10-02,,0.0,72454254.0
537,5dae758511bb5a25b069080c,"Sen. Warren to Wells Fargo CEO: ""You should be fired."" (C-SPAN) https://t.co/BsAm0tE285 via @YouTube",https://t.co/BsAm0tE285,2019-10-02 02:45:35,0,0,0,1,,"durham, NC",12411,12232,en,N,WF,2019-10-02,,0.0,72454254.0
538,5dae758511bb5a25b069080d,RT @CharlotteTalks: There's lots of business and development news to keep up with - join us tomorrow when we get context behind the latest…,,2019-10-02 01:52:49,0,0,0,0,,"Charlotte, NC",97,383,en,N,WF,2019-10-02,,0.0,1.1454761976458035e+18
539,5dae758511bb5a25b069080e,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 00:31:59,0,0,0,0,,kansas 🌻,1112,1101,en,N,WF,2019-10-02,,0.0,298212236.0
540,5dae758511bb5a25b069080f,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 00:31:17,0,0,0,0,,"Long Island, New York",1128,2647,en,N,WF,2019-10-02,,0.0,203954123.0
541,5dae758511bb5a25b0690810,RT @CNBC: Warren Buffett thinks former Wells Fargo CEO Tim Sloan was “an excellent banker” who was forced out by undue political pressure.…,,2019-10-02 00:31:08,0,0,0,0,,"Kansas City, MO",14,103,en,N,WF,2019-10-02,,0.0,2923252940.0
542,5dae758511bb5a25b0690811,"RT @questCNN: Warren Buffett, Wells Fargo's biggest shareholder, has a message for the company: Don't hire your next CEO from Wall Street.…",,2019-10-02 00:28:26,0,0,0,0,,"Kansas City, MO",14,103,en,N,WF,2019-10-02,,0.0,2923252940.0
543,5dae758611bb5a25b0690812,RT @tommydonothing: Love to do yoga and relax to the sound of Elizabeth Warren yelling at the CEO of Wells Fargo 💕✨🌈 have a blessed day htt…,,2019-10-02 00:27:30,0,0,0,0,,"The Jersey Shore, baby",892,2343,en,N,WF,2019-10-02,,0.0,958523863.0
544,5dae758611bb5a25b0690813,"If the Wells Fargo CEO can do his work remotely, so can you 💪https://t.co/cHVoKRRxkS",https://t.co/cHVoKRRxkS,2019-10-02 00:18:08,0,0,0,1,,"Portland, OR",252,340,en,Y,WF,2019-10-02,,0.0,5162811.0
545,5dae759b11bb5a25b0690814,RT @na52g: @AccountistLisa @ewarren @KatyTurNBC @karaswisher @JohnJHarwood Just ask Wells Fargo ex CEO Tim Sloan,,2019-10-03 23:58:20,0,0,0,0,,Chicago to Colorado transplant,14211,14920,en,,WF,2019-10-03,,0.0,9.050875639159603e+17
546,5dae759c11bb5a25b0690815,@AccountistLisa @ewarren @KatyTurNBC @karaswisher @JohnJHarwood Just ask Wells Fargo ex CEO Tim Sloan,,2019-10-03 23:55:23,0,1,1,3,,,3059,2920,en,,WF,2019-10-03,,1.0,581480381.0
547,5dae759c11bb5a25b0690816,RT @AlliedProgress: .@WellsFargo's new CEO has an enormous challenge ahead: cleaning up the bank’s  culture of greed from top to bottom. Co…,,2019-10-03 23:21:07,0,0,0,0,,,27,119,en,,WF,2019-10-03,,0.0,28487267.0
548,5dae759c11bb5a25b0690817,RT @Reputation_Inst: New CEO at @WellsFargo Faces a Heavy Lift: “The changing to a new #CEO is a golden opportunity for any given company t…,,2019-10-03 22:29:20,0,0,0,0,,"Chicago, IL",61,494,en,,WF,2019-10-03,,0.0,2414015395.0
549,5dae759c11bb5a25b0690818,Wells Fargo’s CEO will work remotely from New York. Is a headquarters move next?  https://t.co/HHaJcOmuAe,https://t.co/HHaJcOmuAe,2019-10-03 20:26:34,0,0,0,0,,"Seattle, WA",1613,411,en,,WF,2019-10-03,,0.0,3981379633.0
550,5dae759c11bb5a25b0690819,RT @AlliedProgress: .@WellsFargo's new CEO has an enormous challenge ahead: cleaning up the bank’s  culture of greed from top to bottom. Co…,,2019-10-03 20:13:37,0,0,0,0,,,57,765,en,,WF,2019-10-03,,0.0,1.0484015034032947e+18
551,5dae759c11bb5a25b069081a,RT @AlliedProgress: .@WellsFargo's new CEO has an enormous challenge ahead: cleaning up the bank’s  culture of greed from top to bottom. Co…,,2019-10-03 20:01:49,0,0,0,0,,,408,1292,en,,WF,2019-10-03,,0.0,2286144471.0
552,5dae759c11bb5a25b069081b,RT @AlliedProgress: .@WellsFargo's new CEO has an enormous challenge ahead: cleaning up the bank’s  culture of greed from top to bottom. Co…,,2019-10-03 18:57:15,0,0,0,0,,NYC,1443,376,en,,WF,2019-10-03,,0.0,746201370.0
553,5dae759c11bb5a25b069081c,RT @AlliedProgress: .@WellsFargo's new CEO has an enormous challenge ahead: cleaning up the bank’s  culture of greed from top to bottom. Co…,,2019-10-03 18:49:13,0,0,0,0,,"Silver Spring, MD",737,5001,en,,WF,2019-10-03,,0.0,428800081.0
554,5dae759c11bb5a25b069081d,RT @Forbes: The new CEO at Wells Fargo faces a heavy lift https://t.co/BTWqVaPGMD https://t.co/vCIT4xyzKk,https://t.co/BTWqVaPGMD,2019-10-03 18:43:40,0,0,0,0,,,918,796,en,,WF,2019-10-03,,0.0,604978737.0
555,5dae759c11bb5a25b069081e,RT @AlliedProgress: .@WellsFargo's new CEO has an enormous challenge ahead: cleaning up the bank’s  culture of greed from top to bottom. Co…,,2019-10-03 18:43:06,0,0,0,0,,BOSTON MA,406,1401,en,,WF,2019-10-03,,0.0,403075430.0
556,5dae759c11bb5a25b069081f,RT @Forbes: The new CEO at Wells Fargo faces a heavy lift https://t.co/BTWqVaPGMD https://t.co/vCIT4xyzKk,https://t.co/BTWqVaPGMD,2019-10-03 18:42:41,0,0,0,0,,,105,104,en,,WF,2019-10-03,,0.0,7.24759014760915e+17
557,5dae759c11bb5a25b0690820,.@WellsFargo's new CEO has an enormous challenge ahead: cleaning up the bank’s  culture of greed from top to bottom… https://t.co/z5vhRYI4e3,https://t.co/z5vhRYI4e3,2019-10-03 18:42:00,0,0,6,9,,"Washington, DC",24834,1579,en,,WF,2019-10-03,,0.0,3144844312.0
558,5dae759c11bb5a25b0690821,#RT @Forbes: The new CEO at Wells Fargo faces a heavy lift https://t.co/P0hUoM9BAu https://t.co/hKfmMieerA,https://t.co/P0hUoM9BAu,2019-10-03 18:40:32,0,0,0,0,,United States,3472,4935,en,,WF,2019-10-03,,0.0,3284986722.0
559,5dae759c11bb5a25b0690822,RT @annahrushka: Charles Scharf's stint at BNY Mellon shows he has the gravitas and experience to turn around a bank that has hemorrhaged c…,,2019-10-03 18:33:45,0,0,0,0,,Hawaii,33579,30994,en,,WF,2019-10-03,,0.0,15887328.0
560,5dae759c11bb5a25b0690823,RT @Forbes: The new CEO at Wells Fargo faces a heavy lift https://t.co/BTWqVaPGMD https://t.co/vCIT4xyzKk,https://t.co/BTWqVaPGMD,2019-10-03 18:30:50,0,0,0,0,,"Nantes, France",319,721,en,,WF,2019-10-03,,0.0,356829443.0
561,5dae759c11bb5a25b0690824,The new CEO at Wells Fargo faces a heavy lift https://t.co/BTWqVaPGMD https://t.co/vCIT4xyzKk,https://t.co/BTWqVaPGMD,2019-10-03 18:30:01,0,1,6,31,,"New York, NY",15642356,5338,en,,WF,2019-10-03,,0.0,91478624.0
562,5dae759d11bb5a25b0690825,"Working remote has soooo many awesome benefits! 

Need proof? 🤔 Then, check this out ➡️ Wells Fargo’s CEO will work… https://t.co/v8ZSVBptqU",https://t.co/v8ZSVBptqU,2019-10-03 18:21:29,0,0,0,1,,"LODO, Denver, CO ",14373,14828,en,,WF,2019-10-03,,0.0,14063033.0
563,5dae759d11bb5a25b0690826,RT @annahrushka: Charles Scharf's stint at BNY Mellon shows he has the gravitas and experience to turn around a bank that has hemorrhaged c…,,2019-10-03 17:52:19,0,0,0,0,,"Arlington, VA",41,168,en,,WF,2019-10-03,,0.0,1.1478623441455596e+18
564,5dae759d11bb5a25b0690827,https://t.co/0RRjhrID15,https://t.co/0RRjhrID15,2019-10-03 17:34:55,0,1,0,0,,#Homeless  #SeeksHood2Adopt,11866,12765,und,,WF,2019-10-03,,0.0,21588235.0
565,5dae759d11bb5a25b0690828,https://t.co/pue8a7hRIE,https://t.co/pue8a7hRIE,2019-10-03 17:23:00,0,0,0,0,,"Miami, FL",0,259,und,,WF,2019-10-03,,0.0,1.1587294752464978e+18
